Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
AFE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.322140965,7.30052755,7.231112637,7.167484112,7.118745683,7.171858474,7.241585773,7.247183188,7.230345609,7.140192645,7.059373575,7.080383209,7.086330726,6.881253983,6.717660222,6.74424063,6.672526174,6.616079483,6.700381982,7.549058844,7.311700932,7.135025028,7.007460823,7.031242657,7.2228506,7.37321289,7.455045632,7.417152824,7.620241581,8.120845045,8.495897673,8.510631115
AFE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.72894256,79.68608843,79.59382041,79.40097891,79.20220002,79.02962112,78.89003609,78.72441687,78.54774484,78.35530354,78.18017783,78.06092083,77.9581178,77.85198658,77.74397539,77.66429832,77.51692752,77.35990248,77.21584936,76.86200773,76.30677017,76.38079377,76.26492584,76.21633196,76.10203444,76.18252758,76.13497614,76.01569788,75.6318209,75.50306393,74.50259328,74.8784765,75.24363099
AFE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.80393279,63.96753063,64.16132013,64.27048957,64.47473075,64.81380847,64.95655499,65.02611607,65.11864987,65.2381669,65.36017276,65.46839718,65.66176614,65.86302352,66.04954136,66.2409308,66.13325962,65.90674659,65.68091792,65.27321305,64.49102601,64.59656108,64.34777725,64.39199786,64.29927128,64.49982651,64.56401219,64.76997267,64.64336405,64.76648537,63.75630755,64.43443329,64.98311315
AFE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6191512,72.67526137,72.70976547,72.66179526,72.65296211,72.74623826,72.75788666,72.71591676,72.68007364,72.64626854,72.62049591,72.62011462,72.67162807,72.72744925,72.78068689,72.85167866,72.73853301,72.56284783,72.39340413,72.03339203,71.40482058,71.50329396,71.35506279,71.37672812,71.30138981,71.47398058,71.51949652,71.58861589,71.36182456,71.39089769,70.3391154,70.86342362,
AFE,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.49226528,80.42016216,80.28761364,80.07787506,79.85153617,79.67146653,79.52981768,79.35688269,79.1705231,78.96596526,78.77753583,78.65070381,78.54652125,78.44216189,78.34563271,78.27962605,78.14988135,78.00863475,77.87845985,77.55055294,77.02730154,77.09314286,77.00815197,76.97346643,76.89150897,76.99855823,76.97673808,76.87789382,76.51504419,76.40515626,75.36614353,75.70983132,
AFE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.13618021,65.31017648,65.5121212,65.63857262,65.85460174,66.21874589,66.3847371,66.46560227,66.5637072,66.68359918,66.801791,66.90950573,67.09846874,67.29543837,67.48157513,67.67496213,67.56919832,67.35280627,67.13911135,66.74271677,66.00796302,66.13221952,65.91765207,65.98846864,65.91279937,66.13860092,66.24444256,66.47493369,66.3745106,66.5339517,65.46560066,66.16124126,
AFE,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.45525185,58.43484387,58.30336051,58.00329897,57.67009832,57.39994256,57.23873599,57.00359768,56.72411001,56.40926685,56.07823003,55.82516538,55.59295533,55.36677228,55.1635855,55.01733512,54.72649875,54.37377025,54.05055095,53.48625798,52.74191526,52.71897536,52.47007061,52.46821785,52.14035303,52.18047105,52.07285467,51.86165278,51.28896379,50.97817513,50.25083746,50.35414824,50.93633647
AFE,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.52753565,61.34456703,61.02332899,60.55328413,60.02813144,59.56022736,59.29397594,59.0061529,58.67130694,58.27804219,57.89211133,57.60779922,57.31510415,57.0205679,56.74011202,56.52090843,56.23195413,55.92120176,55.64428806,55.09591106,54.36589426,54.4587686,54.32134004,54.30456649,54.03172474,54.13026049,53.99703103,53.66427653,52.98912855,52.52211587,51.95108656,51.83489293,52.60034939
AFE,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.41180356,55.5533085,55.61436942,55.48327757,55.33534517,55.25742019,55.20083377,55.01756165,54.79018904,54.55198576,54.27466434,54.05170004,53.87943535,53.72163931,53.59599819,53.52433861,53.23281608,52.83859811,52.47047265,51.8923369,51.13485379,50.99675721,50.63640781,50.64626906,50.26143958,50.23818943,50.15154156,50.05944838,49.58774216,49.43200645,48.54753779,48.86967343,49.26730668
AFE,"Children in employment, total (% of children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFE,"Children in employment, work only (% of children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFE,"Children in employment, work only, male (% of male children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFE,"Children in employment, work only, female (% of female children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFE,"Children in employment, study and work (% of children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFE,"Children in employment, study and work, male (% of male children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFE,"Children in employment, study and work, female (% of female children in employment, ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFE,"Children in employment, male (% of male children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFE,"Children in employment, female (% of female children ages 7-14)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFE,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6807642,66.04155043,66.28981056,66.55523824,66.55312943,66.31855243,66.41722422,66.51078435,66.58479883,66.83168358,66.9038506,67.15538886,67.41271908,67.49018607,67.58234481,67.51217812,67.16420008,66.98908933,67.18814549,67.3072852,66.5867397,66.07570256,65.56725306,64.97536789,64.5638807,64.38585793,64.18048265,63.93158392,63.88295982,65.30360534,64.89641456,
AFE,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.85314761,80.86707754,80.86092131,80.90482072,80.81417528,80.56406808,80.48142629,80.44961983,80.43040659,80.49927884,80.53575437,80.67884261,80.83899074,80.84600978,81.11817419,80.95374784,80.65729153,80.48892754,80.57610389,81.07647632,80.29823598,79.77469769,79.30461159,78.83191657,78.54951439,78.43752175,78.18967512,77.96599448,77.90882468,78.85520495,78.82014784,
AFE,"Prevalence of HIV, male (% ages 15-24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.178554881,1.353764049,1.483263726,1.591920625,1.68154868,1.7246862,1.760005004,1.761250674,1.735267126,1.697202582,1.669253528,1.628342906,1.602211055,1.561199764,1.520830845,1.473229224,1.433172258,1.393341632,1.339959595,1.317628624,1.289777953,1.281799787,1.254790602,1.215786436,1.192048163,1.146384286,1.103030781,1.037096094,0.977757596,0.937028567,0.900438974,0.853829679,
AFE,"Prevalence of HIV, female (% ages 15-24)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.219037398,3.763460791,4.257907481,4.663230106,4.961496703,5.177841304,5.316449473,5.354883279,5.329328946,5.250337424,5.126277203,4.985336014,4.835651929,4.674332409,4.490402302,4.308053035,4.123232878,3.934580768,3.792399592,3.638651212,3.502500966,3.342965502,3.22854235,3.083668915,2.964024237,2.82781665,2.648107293,2.495140051,2.342423729,2.177735404,2.020378955,1.881848267,
AFE,Proportion of seats held by women in national parliaments (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82824025,12.78490961,12.51515152,14.80036025,15.42699725,16.65782493,16.67473379,17.38329238,19.30594336,19.77254589,20.22630835,21.44420131,22.38086051,22.64224474,25.24621212,25.02227767,25.91505525,25.74690771,28.14971007,28.98916968,28.70592263,28.77157013,29.27456382,30.1284473,30.47478837,30.52362708
AFE,"School enrollment, tertiary (gross), gender parity index (GPI)",,,,,,,,,,,0.803489983,0.804170012,0.78530997,0.778859973,0.766369998,0.751699984,0.74812001,0.742240012,0.724430025,0.715330005,0.714079976,0.716530025,0.702780008,0.703509986,0.693769991,0.681280017,0.679069996,0.677789986,0.67632997,0.677359998,0.655910015,0.666760027,0.682590008,0.689310014,0.727320015,0.728990018,0.736509979,0.743889987,0.760299981,0.773689985,0.782490015,0.783479989,0.803390026,0.78233999,0.784060001,0.784680009,0.801800013,0.799099982,0.784770012,0.778739989,0.769529998,0.754109979,0.790099978,0.802049994,0.799239993,0.800570011,0.812420011,0.830320001,0.841350019,0.846300006,0.85878998,0.856750011,
AFE,"School enrollment, secondary (gross), gender parity index (GPI)",,,,,,,,,,,0.777909994,0.777499974,0.77323997,0.775690019,0.780139983,0.767830014,0.760940015,0.75624001,0.747399986,0.740149975,0.741680026,0.740989983,0.744109988,0.749670029,0.753809988,0.760850012,0.770489991,0.779399991,0.790340006,0.802139997,0.829320014,0.837239981,0.848720014,0.851050019,0.847419977,0.872049987,0.872780025,0.870429993,0.866859972,0.858099997,0.848450005,0.839410007,0.837670028,0.831809998,0.818899989,0.81704998,0.815649986,0.807969987,0.820330024,0.827509999,0.838620007,0.852720022,0.860400021,0.877089977,0.882290006,0.878520012,0.889829993,0.892059982,0.892270029,0.888279974,0.893459976,,
AFE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,0.758109987,0.759419978,0.765359998,0.770550013,0.78125,0.784210026,0.782580018,0.789420009,0.797399998,0.801649988,0.811909974,0.821569979,0.826870024,0.830320001,0.836009979,0.831470013,0.836849988,0.853290021,0.847940028,0.860490024,0.870360017,0.874729991,0.878069997,0.882049978,0.879079998,0.869859993,0.867079973,0.866699994,0.865159988,0.877820015,0.875769973,0.876429975,0.874459982,0.877120018,0.88023001,0.887009978,0.893890023,0.894240022,0.90158999,0.909640014,0.914219975,0.908349991,0.915709972,0.926739991,0.932219982,0.939180017,0.94453001,0.943430007,0.940410018,0.941209972,0.944029987,,
AFE,"School enrollment, primary (gross), gender parity index (GPI)",,,,,,,,,,,0.754159987,0.755900025,0.763979971,0.769689977,0.781509995,0.787519991,0.787140012,0.796869993,0.809080005,0.816200018,0.828809977,0.841509998,0.847779989,0.851339996,0.858359993,0.851549983,0.855639994,0.874490023,0.864419997,0.876269996,0.881669998,0.885259986,0.886979997,0.891889989,0.889569998,0.871230006,0.867380023,0.867470026,0.866259992,0.884970009,0.885129988,0.88872999,0.886640012,0.891460001,0.899609983,0.908969998,0.919070005,0.92167002,0.927680016,0.936850011,0.940020025,0.927760005,0.935400009,0.944930017,0.950749993,0.961650014,0.964749992,0.962369978,0.958050013,0.960449994,0.962589979,,
AFE,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.832260013,0.838660002,0.843819976,0.851530015,0.855610013,0.859099984,0.867120028,0.874580026,0.877129972,0.886870027,0.897660017,0.896440029,0.896420002,0.905040026,0.915059984,0.871209979,0.877910018,0.884720027,0.886309981,0.868990004,0.883159995,0.883180022,0.889490008,0.897210002,0.920080006,0.928250015,0.936249971,0.943080008,0.949129999,0.957849979,0.968649983,0.973609984,0.978250027,0.981230021,0.986829996,0.99119997
AFG,"Life expectancy at birth, male (years)",31.87,32.409,32.883,33.346,33.828,34.289,34.768,35.225,35.712,36.206,36.692,37.178,37.681,38.241,38.792,39.35,39.892,40.492,39.022,37.314,37.799,38.312,35.212,35.518,29.793,29.896,36.389,36.739,41.572,42.891,43.709,44.353,45.07,50.216,49.531,51.039,51.722,52.153,51.134,53.41,53.762,54.272,55.227,56.032,56.658,57.013,57.133,57.342,58.172,58.82,59.278,59.825,60.317,60.791,60.812,60.76,61.193,60.105,59.923,60.619,59.866,58.915,
AFG,"Life expectancy at birth, female (years)",33.285,33.813,34.297,34.773,35.246,35.702,36.226,36.711,37.214,37.701,38.233,38.76,39.3,39.857,40.397,40.938,41.483,42.044,41.685,41.143,41.72,42.295,40.833,41.38,37.974,38.316,42.909,43.453,46.569,47.61,48.397,49.144,50.32,52.739,53.544,54.087,54.806,55.151,54.818,56.3,56.858,57.344,57.672,58.65,59.216,59.697,60.243,60.909,61.529,61.892,62.408,62.993,63.514,64.027,64.274,64.576,65.096,66.099,66.458,66.677,65.432,65.279,
AFG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",138.876,138.717,138.494,138.173,140.107,140.935,142.821,143.154,142.341,141.28,140.861,142.301,142.809,142.874,142.713,142.241,141.602,141.159,141.317,138.594,136.482,133.836,131.855,132.271,133.815,134.862,134.459,134.501,138.05,140.807,142.96,147.525,147.521,147.896,155.669,156.77,154.932,156.444,154.262,154.416,152.572,150.863,148.141,143.37,138.827,133.071,126.106,125.858,128.171,120.635,120.82,116.454,111.286,106.537,101.454,97.415,94.018,90.342,88.431,86.803,84.296,82.565,
AFG,Refugee population by country or territory of origin,,,,,,,,,,,,,,,,,,,,500000,1734921,3879984,4488214,4712735,4417651,4653193,5094283,5511740,5622982,5643989,6339095,6306301,4552153,3374575,2731166,2679132,2674234,2676675,2667118,2601690,3587327,3809763,2510294,2136039,2414460,2166139,2107510,3057655,2833116,2887114,3054699,2664423,2586132,2556483,2596259,2666294,2501447,2624265,2681267,2727556,2594827,2712869,5661675
AFG,Refugee population by country or territory of asylum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,38,60025,32131,19134,19605,18779,5,,,,10,,24,31,31,34,43,37,36,6434,3011,16184,16861,300421,257553,59770,75927,72228,72227,72278,66949,52159
AFG,"Unemployment, male (% of male labor force) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.594,7.639,7.595,7.583,7.726,7.639,7.57,7.567,7.559,7.546,7.53,7.668,7.602,7.532,7.586,7.536,7.594,7.516,7.578,7.565,7.439,7.499,7.404,7.34,8.342,9.356,10.36,10.281,10.245,10.458,,
AFG,"Unemployment, female (% of female labor force) (modeled ILO estimate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.697,10.746,10.691,10.675,10.839,10.735,10.652,10.647,10.634,10.617,10.594,10.751,10.669,10.583,10.642,10.581,10.647,10.553,10.622,10.603,10.449,10.513,10.392,10.306,11.538,12.783,14.017,13.924,13.881,16.783,,
